"Store","Department","Recipe Name","Old Price","New Price","Selling","New GP"
"Vredendal Superspar","Hot Foods","RECIPE BBQ CHICKEN FILLET ",76.34873529411763,77.87570999999998,0.0,0,
"Vredendal Superspar","Hot Foods","RECIPE CHAKALAKA  SAUCE",38.834971830985914,39.61167126760563,0.0,0,
"Vredendal Superspar","Hot Foods","RECIPE COTTAGE PIE",55.29185071388009,56.39768772815769,0.0,0,
"Vredendal Superspar","Hot Foods","COTTAGE PIE",43.12193775631488,41.21403612049174,84.99,44.23327269259266,
"Vredendal Superspar","Hot Foods","RECIPE EGG & MAYO MIX VREDENDAL",67.72704040404041,69.08158121212122,0.0,0,
"Vredendal Superspar","Hot Foods","PLATTER BROOD",81.18279538256489,81.37622380995884,250.0,62.56693704741893,
"Vredendal Superspar","Hot Foods","PLATTER COCKTAIL BREAD ROLL",87.75476640360813,88.02003967546266,250.0,59.51078174928719,
"Vredendal Superspar","Hot Foods","Sandwich Egg Mayo Vredendal",22.65084676767677,21.47228720909091,39.99,38.25173720816568,
"Vredendal Superspar","Hot Foods","RECIPE BOBOTIE EIER MENGELS",38.294346978557506,39.06023391812866,0.0,0,
"Vredendal Superspar","Hot Foods","BOBOTIE ",61.54573523530066,61.803532779160314,104.99,32.30396923894241,
"Vredendal Superspar","Hot Foods","RECIPE PAMPOEN",18.769793013234843,19.14518887349954,0.0,0,
"Vredendal Superspar","Hot Foods","GROENTE PAMPOEN TERT",19.385148446716826,19.603787662305614,39.99,43.62501672505263,
"Vredendal Superspar","Hot Foods","GROENTE PAMPOEN POFFERS",25.17730367409671,20.180764701215747,49.99,53.57495617843947,
"Vredendal Superspar","Hot Foods","BACO,FILLET,VEG & SALAD",18.18266511220128,18.282989246036212,44.99,53.26642002013416,
"Vredendal Superspar","Hot Foods","SWEET & SOUR GAMMON",76.8497316981132,77.13798113207548,179.99,50.71466286911118,
"Vredendal Superspar","Hot Foods","TOEBROODJIE KOUEVLEIS (GAMMON)",6.000759649937107,6.015460371069183,20.99,67.04249915802973,
"Vredendal Superspar","Hot Foods","STEW GOULASH KERRIE",87.26752258729127,83.9076200390371,154.99,37.74194267701616,
"Vredendal Superspar","Hot Foods","GRILL ROOSTERBROOD",0.9582583333333332,0.74664,4.99,82.79286573146292,
"Vredendal Superspar","Hot Foods","WORSBROODJIES",13.486531276884111,13.27068057688411,29.99,49.112095153662125,
"Vredendal Superspar","Hot Foods","COMBO CHOP,SLAAI & ROOSTER BROOD",28.444829983195802,28.2289792831958,50.0,35.07334764864966,
"Vredendal Superspar","Hot Foods","GROENTE TERT",27.63745541624706,27.299729224572005,54.99,42.90836768820185,
"Vredendal Superspar","Hot Foods","STEW BEEF NHLOKO ",76.19209993299832,73.74326633165829,129.99,34.76055367227708,
"Vredendal Superspar","Hot Foods","SOUP GROENTE BEEF",9.048597195767195,7.244496139682539,15.99,47.897620008537096,
"Vredendal Superspar","Hot Foods","SAUCE BBQ",52.111329999999995,52.39434,94.99,36.568595641646496,
"Vredendal Superspar","Hot Foods","SAUCE CHIP & DIP",49.989329999999995,50.2299,94.99,39.18898305084746,
"Vredendal Superspar","Hot Foods","COMBO CHIKKA 3 STRIPS,SAUCE & CHIPS",16.3934867053789,16.4057557753789,32.0,41.041815182232085,
"Vredendal Superspar","Hot Foods","SAUCE SWEET & SOUR",44.77375,44.01198,84.99,40.44737380868338,
"Vredendal Superspar","Hot Foods","RECIPE SOUS PAMPOEN POFFERS",20.0624024024024,20.46365045045045,0.0,0,
"Vredendal Superspar","Hot Foods","GROENTE PAMPOEN TERT",19.603787662305614,19.678472517964188,39.99,43.410244071870935,
"Vredendal Superspar","Hot Foods","GROENTE PAMPOEN POFFERS",20.180764701215747,20.325081354530212,49.99,53.24296147687589,
"Vredendal Superspar","Hot Foods","SOUT TONGE",144.76157768131128,146.7435012349375,269.99,37.495823393393046,
"Vredendal Superspar","Hot Foods","PLATTER XMAS",271.2769091738322,271.69132938889544,500.0,37.510994240554055,
"Vredendal Superspar","Hot Foods","COMBO BOUD,GAMMON & TONG",52.801534680500154,53.00369088297003,109.99,44.5820124416624,
"Vredendal Superspar","Hot Foods","SPARERIB ",137.34916166666665,139.37229,239.99,33.214661652568864,
"Vredendal Superspar","Hot Foods","TENDERISED STEAK",143.19821736532452,144.93941671263102,199.99,16.655668173645864,
"Vredendal Superspar","Hot Foods","TOAST HAM,KAAS & TAMATIE",10.521775,8.7535125,19.99,49.64212418709355,
"Vredendal Superspar","Hot Foods","TOAST KAAS ",8.604002777777778,6.797384833333333,15.99,51.11324228684595,
"Vredendal Superspar","Hot Foods","TOAST KAAS & TAMATIE",9.007624999999999,7.2090795,17.99,53.91639007782102,
"Vredendal Superspar","Hot Foods","PORK CHOPS",114.36849000000002,116.04582500000001,199.99,33.27031414070704,
"Vredendal Superspar","Hot Foods","COMBO PORK CHOP,WORS & SLAAI",40.66549327726926,41.03333284276926,70.0,32.58809604402194,
"Vredendal Superspar","Hot Foods","COMBO CHOP & SLAAI",75.70129704943695,76.68834418405233,149.99,41.20168290442018,
"Vredendal Superspar","Hot Foods","SAMOOSA BEEF",11.621535000000002,11.3850105,20.99,37.62381098141972,
"Vredendal Superspar","Hot Foods","SAMOOSA CHICKEN ",11.621535000000002,11.3850105,20.99,37.62381098141972,
"Vredendal Superspar","Hot Foods","RECIPE LASAGNE CHICKEN",28.273176595649947,28.838640127562947,0.0,0,
"Vredendal Superspar","Hot Foods","LASAGNE CHICKEN",30.623398814117603,30.952983272718324,79.99,55.49952398596565,
"Vredendal Superspar","Hot Foods","FOODSTALL PEPPERSTEAK PIE",14.344999999999999,14.631899999999998,23.9,29.595460251046042,
"Vredendal Superspar","Hot Foods","COMBO FOODSTALL PIE & SPAR DRINK",18.900530000000003,18.994337999999996,35.0,37.59003228571431,
"Vredendal Superspar","Hot Foods","COMBO FOODSTALL PIE X 4,DRINKS 2L & CHIPS",80.27735238287153,80.86262838287153,139.9,33.529647862543065,
"Vredendal Superspar","Hot Foods","FOODSTALL STEAK & KIDNEY",14.344999999999999,14.631899999999998,23.9,29.595460251046042,
"Vredendal Superspar","Hot Foods","COMBO FOODSTALL PIE,SPAR DRINK 330ML & CHIPS",21.966538095717883,22.25917609571788,40.0,36.004868724811104,
"Vredendal Superspar","Hot Foods","COMBO FOODSTALL PIE X 4,DRINKS 2L & CHIPS",80.86262838287153,81.44790438287153,139.9,33.04854178677466,
"Vredendal Superspar","Hot Foods","BAKED OMELET ",84.02561380154742,83.56706027757836,119.99,19.908226252841814,
"Vredendal Superspar","Hot Foods","STEW PORK SWEET & SOUR",32.071267899029124,31.35025545700971,59.99,39.90199403973802,
"Vredendal Superspar","Hot Foods","VETKOEK PLAIN",32.33779761904762,32.98455357142857,54.99,31.019755215233946,
"Vredendal Superspar","Hot Foods","VETKOEK KONFYT & KAAS",20.649151565255732,20.881265090388005,59.99,59.970903727377554,
"Vredendal Superspar","Hot Foods","PLATTER ",276.7106839064743,276.8089375616628,450.0,29.259938178686184,
"Vredendal Superspar","Hot Foods","VETKOEK HAM & KAAS ",59.108215008818334,59.85887876984127,99.99,31.155404955178064,
"Vredendal Superspar","Hot Foods","VETKOEK KERRIE MINCE",48.40283959251952,48.685564337417475,89.99,37.78375487495267,
"Vredendal Superspar","Hot Foods","VETKOEK SPARE RIB ",24.808417659864705,25.040531184996976,44.99,35.993307706720344,
"Vredendal Superspar","Hot Foods","VETKOEK CHICKEN MAYO",66.5383628967318,66.95066981637466,109.99,29.999754260541096,
"Vredendal Superspar","Hot Foods","COMBO MINI VETKOEK",16.070662620296137,16.232286932796136,29.99,37.755485252699046,
"Vredendal Superspar","Hot Foods","PLATTER SPRINGBOK",287.38958881121397,287.5874961326425,460.0,28.103125966839382,
"Vredendal Superspar","Hot Foods","RECIPE DRUMSTICKS ",114.2035359116022,116.48760662983425,0.0,0,
"Vredendal Superspar","Hot Foods","PLATTER HOT",253.39979189289755,255.10982995822354,460.0,36.22254251044412,
"Vredendal Superspar","Hot Foods","PLATTER CHICKEN & RIB",421.31700163427473,420.06671437865083,670.0,27.898996785753972,
"Vredendal Superspar","Hot Foods","STEW LAMB CURRY",65.62709568939769,63.98664240318565,109.99,33.098791923208026,
"Vredendal Superspar","Hot Foods","STEW LAMB COUNTRY CROP",59.073984809414576,57.65496770560287,102.99,35.62169835766259,
"Vredendal Superspar","Hot Foods","STEW LAMB VEG POTJIE",70.09952923076924,67.39855961538461,109.99,29.531463262394492,
"Vredendal Superspar","Hot Foods","RECIPE MASH",16.239813664596277,16.564609937888203,0.0,0,
"Vredendal Superspar","Hot Foods","COTTAGE PIE",41.21403612049174,41.307621487372465,84.99,44.1066422985312,
"Vredendal Superspar","Hot Foods","HOMEMADE PATTY",76.08591186122831,77.60763009845287,119.99,25.619822807549962,
"Vredendal Superspar","Hot Foods","RECIPE BOONTJIES",28.36233766233766,28.92958441558441,0.0,0,
"Vredendal Superspar","Hot Foods","STEW LAMB MIELIES & BOONTJIES",49.09003371441858,49.12469292465657,89.99,37.22258377224685,
"Vredendal Superspar","Hot Foods","STEW BEEF  GREENBEANS",52.52330098583326,51.51007580554993,89.99,34.17425583244536,
"Vredendal Superspar","Hot Foods","TOPPING TUNA MAYO",71.95549176470587,73.39460159999999,0.0,0,
"Vredendal Superspar","Hot Foods","COMBO MINI VETKOEK",16.232286932796136,16.291002614076135,29.99,37.530333423849434,
"Vredendal Superspar","Hot Foods","PLATTER BROOD",81.37622380995884,81.58172869443884,250.0,62.47240480055814,
"Vredendal Superspar","Hot Foods","PLATTER COCKTAIL BREAD ROLL",88.02003967546266,88.39875581971866,250.0,59.33657232292941,
"Vredendal Superspar","Hot Foods","PAP",11.176530000000001,10.5095598,29.99,59.699920740246746,
"Vredendal Superspar","Hot Foods","COMBO HENLEG,PAP EN SOUS",19.041503580290136,18.97347261989014,35.0,37.65858996321813,
"Vredendal Superspar","Hot Foods","COMBO PAP,WORS & SMOOR",15.612172001486288,15.408079120286287,25.0,29.12283604668308,
"Vredendal Superspar","Hot Foods","GEBAKTE BACON(STREACKY)",177.77493777777775,180.85520833333334,299.99,30.669859134193363,
"Vredendal Superspar","Hot Foods","CROISSANT BACON & EGG",11.860563166666665,11.669768929166667,20.0,32.89882865729168,
"Vredendal Superspar","Hot Foods","GEKOOKTE EIER",3.1819822222222225,2.776666666666667,4.99,36.008684034736135,
"Vredendal Superspar","Hot Foods","TAMATIE (SLICE)",27.035909999999998,27.1014,32.99,5.527099120945747,
"Vredendal Superspar","Hot Foods","GEBAKTE EIER",3.5283197222222227,3.1236579166666667,6.0,40.12988993055556,
"Vredendal Superspar","Hot Foods","CROISSANT BACON & EGG",11.669768929166667,11.257013887500001,20.0,35.272170146875006,
"Vredendal Superspar","Hot Foods","BREAKFAST BUN",8.724960288852099,8.312205247185432,15.99,40.21866144926051,
"Vredendal Superspar","Hot Foods","SAVOURY TART",40.4901551547619,37.57358837619048,79.99,45.98121436102131,
"Vredendal Superspar","Hot Foods","GEBAKTE PATTIE",3.5475100000000004,3.143232,6.99,48.28731330472104,
"Vredendal Superspar","Hot Foods","RECIPE BEEF PATTE",3.0816,3.143232,0.0,0,
"Vredendal Superspar","Hot Foods","GEBAKTE PATTIE",3.143232,3.2060966399999997,6.99,47.253059570815466,
"Vredendal Superspar","Hot Foods","CROISSANT HAM & CHEESE",6.3027999999999995,6.428856,11.99,38.33874562135114,
"Vredendal Superspar","Hot Foods","RECIPE ROER EIER",22.772320555555556,23.227766966666668,34.99,23.65838236162714,
"Vredendal Superspar","Hot Foods","TOAST ROER EIER,TOMATO,BACON ",7.765155702185432,7.811611236118764,14.99,40.07102787500615,
"Vredendal Superspar","Hot Foods","CARROT MUFFINS",7.720925251572328,7.374411556603774,11.99,29.26961392748674,
"Vredendal Superspar","Hot Foods","PANINI  KAAS & TAMATIE",7.067359999999999,7.208707199999999,14.99,44.696375717144775,
"Vredendal Superspar","Hot Foods","RECIPE S/CHEF CHIPS",145.40631128543413,148.3144375111428,219.99,22.468474413466875,
"Vredendal Superspar","Hot Foods","RECIPE MAC & CHEESE",29.72951750933765,30.324107859524403,54.99,36.5835169331641,
"Vredendal Superspar","Hot Foods","RECIPE CHEESE SAUCE",15.470146137787058,15.779549060542799,0.0,0,
"Vredendal Superspar","Hot Foods","RECIPE MAC & CHEESE",30.324107859524403,30.471691115873533,54.99,36.274877644563446,
"Vredendal Superspar","Hot Foods","RECIPE PASTA MACARONI",8.862849397590361,9.040106385542169,0.0,0,
"Vredendal Superspar","Hot Foods","RECIPE MAC & CHEESE",30.471691115873533,30.57218916702805,54.99,36.06470714296735,
"Vredendal Superspar","Hot Foods","COCKTAIL SPRINGROLLS",2.9092000000000002,2.967384,4.99,31.613394789579164,
"Vredendal Superspar","Hot Foods","MC COY BOBOTIE ROLL",22.120625,22.5630375,35.9,27.722860376044572,
"Vredendal Superspar","Hot Foods","PIEMANS BEEF & CHEESE",15.176666666666668,15.480200000000002,29.99,40.639446482160714,
"Vredendal Superspar","Hot Foods","PIEMAND ROAST CHICKEN",17.070833333333333,17.41225,29.99,33.230785261753915,
"Vredendal Superspar","Hot Foods","PIEMANS BEEF AND ONION",15.176666666666668,15.480200000000002,29.99,40.639446482160714,
"Vredendal Superspar","Hot Foods","PIEMANS CORNISH PIE",17.070833333333333,17.41225,29.99,33.230785261753915,
"Vredendal Superspar","Hot Foods","COMBO 2XCORNISH PIES & CHIPS",41.35417619143577,42.05066619143577,65.0,25.602667507459802,
"Vredendal Superspar","Hot Foods","BACON & VIENNA QUICHE",54.13838025865913,55.221147863832314,99.99,36.48932888948179,
"Vredendal Superspar","Hot Foods","PLATTER COLD",200.9335336004057,191.7669702724138,420.0,47.49237718731528,
"Vredendal Superspar","Hot Foods","BACON & CHIC ROLL",33.20813333333332,33.31844279999999,149.99,74.45415746383094,
"Vredendal Superspar","Hot Foods","BACO,FILLET,VEG & SALAD",18.282989246036212,18.312469330577695,44.99,53.1910652808083,
"Vredendal Superspar","Hot Foods","BACON,FILLET ,VRG & SALAD",24.57740895402688,24.623882811939918,64.99,56.42796548125726,
"Vredendal Superspar","Hot Foods","WHITE WINE POACHED PEARS",12.986499999999998,13.145249999999997,49.99,69.75987697539509,
"Vredendal Superspar","Hot Foods","BEETROOT PRESERVE ",13.668541666666666,13.8409325,55.0,71.05986840909091,
"Vredendal Superspar","Hot Foods","RECIPE KEBAB PERI PERI",62.7083,63.962466,109.99,33.12406955177744,
"Vredendal Superspar","Hot Foods","PLATTER KEBABS CRAZY",153.51227870000002,144.36953681160003,400.0,58.49375816666499,
"Vredendal Superspar","Hot Foods","CHICKEN KEBABS CHILLI",61.411100000000005,62.63932200000001,109.99,34.50748222565688,
"Vredendal Superspar","Hot Foods","PLATTER KEBABS CRAZY",144.36953681160003,145.0773611502,400.0,58.290258669317495,
"Vredendal Superspar","Hot Foods","RECIPE KEBABS BBQ",64.42224,65.7106848,114.99,34.28360073049831,
"Vredendal Superspar","Hot Foods","PLATTER KEBABS CRAZY",145.0773611502,145.97102646348,400.0,58.033329891749496,
"Vredendal Superspar","Hot Foods","PLATTER SPRINGBOK",287.5874961326425,288.7702884590425,460.0,27.807427885239388,
"Vredendal Superspar","Hot Foods","SMART CHEF LONG CHEESE GRILLER",9.493802419654124,9.683678468047207,16.99,34.45420695553686,
"Vredendal Superspar","Hot Foods","S/C FOOTLONG HOTDOG",12.643992419654122,13.09054583740815,21.99,31.541029044932365,
"Vredendal Superspar","Hot Foods","PLATTER FRUIT",233.1832,224.66163,480.0,46.1748178125,
"Vredendal Superspar","Hot Foods","RECIPE SPARERIB VIR PLATTERS",101.45793808411213,103.48709684579437,209.99,43.32579581281799,
"Vredendal Superspar","Hot Foods","PLATTER SPRINGBOK",288.7702884590425,289.8051594275004,460.0,27.548710143124904,
"Vredendal Superspar","Hot Foods","PLATTER CHICKEN & RIB",420.06671437865083,423.79224986509945,670.0,27.25953920225906,
"Vredendal Superspar","Hot Foods","PLATTER COLD MEAT",141.30028620689657,130.9410579310345,300.0,49.80592779310344,
"Vredendal Superspar","Hot Foods","PLATTER CHEESE",269.03113492571896,261.2265236242334,500.0,39.91789956642632,
"Vredendal Superspar","Hot Foods","SOPKOMBUIS KERRIE MINCE",60.56744679755683,60.20274273350797,104.99,34.05738247115519,
"Vredendal Superspar","Hot Foods","EISBEIN",68.00138017324352,69.36140777670839,129.99,38.6371113599395,
"Vredendal Superspar","Hot Foods","S/CHEF MINI PIZZA HAWAIIN",22.335939215686274,22.782657999999998,39.99,34.483479119779965,
"Vredendal Superspar","Hot Foods","S/CHEF MINI REGINA",19.166783333333335,19.550119000000002,34.99,35.745536296084595,
"Vredendal Superspar","Hot Foods","GAMMON SONDER SOUS",89.7109,90.6066,159.99,34.87243577723609,
"Vredendal Superspar","Hot Foods","COMBO BOUD,GAMMON & TONG",53.00369088297003,53.18641368297003,109.99,44.3909666920488,
"Vredendal Superspar","Hot Foods","STEW BEEF GROENTE ",39.95375995047141,40.75283514948084,79.99,41.41047578209405,
"Vredendal Superspar","Hot Foods","STEW BUTTER CURRY",92.79969569858712,93.53605601255884,149.99,28.284242673216436,
"Vredendal Superspar","Hot Foods","C/FILLET & BROC,BLOMKOOL",56.90806,53.8206468,104.99,41.047962834555676,
"Vredendal Superspar","Hot Foods","SLAAI CUCUMBER PICKLE",46.47831750000001,47.40788385000001,79.99,31.842647296537045,
"Vredendal Superspar","Hot Foods","MC COY CHIC & MUSH",0.7053888888888888,0.6185166666666666,35.9,98.0186792014856,
"Vredendal Superspar","Hot Foods","COMBO 2XMC COY PIES",1.4107777777777777,1.3503836666666666,60.0,97.41176463888888,
"Vredendal Superspar","Hot Foods","MC COY PEPPPER STEAK",0.7053888888888888,0.6185166666666666,35.9,98.0186792014856,
"Vredendal Superspar","Hot Foods","COMBO 2XMC COY PIES",1.3503836666666666,1.261774,60.0,97.58159983333333,
"Vredendal Superspar","Hot Foods","MC COY PRIME STEAK",0.7053888888888888,0.6185166666666666,35.9,98.0186792014856,
"Vredendal Superspar","Hot Foods","MC COY STEAK & KID",20.788722222222223,21.103516666666668,35.9,32.39820566388115,
"Vredendal Superspar","Hot Foods","PEPPER PATTIE",142.48416666666665,145.33384999999998,0.0,0,
"Vredendal Superspar","Hot Foods","PEPPER BURGER",13.752153315511022,13.926553935511018,25.99,38.37807993136718,
"Vredendal Superspar","Hot Foods","PIZZA BREAD",11.553453333333332,11.093336399999998,20.0,36.213315700000024,
"Vredendal Superspar","Hot Foods","RECIPE PANNEKOEK",3.6329404583333336,3.7055992675000002,0.0,0,
"Vredendal Superspar","Hot Foods","C/MAYO PANNEKOEK",9.547244922477484,9.621356907827483,16.0,30.84649722498997,
"Vredendal Superspar","Beantree","DRINKS CRUSHER MIXEDBERRY",22.644,23.09688,45.0,40.97464,
"Vredendal Superspar","Beantree","DRINK LATTE ROOIBOS",19.781576666666666,17.540736,40.0,49.57038400000001,
"Vredendal Superspar","Beantree","BEAN TREE BREAKFAST SPECIAL VREDENDAL",24.470924732510287,23.976111227160494,65.0,57.58072629040836,
"Vredendal Superspar","Beantree","COMBO 2XSPECIAL ONTBYT & KOFFIE",71.56104946502057,71.98285090340741,150.0,44.813147640720985,
"Vredendal Superspar","Beantree","DRINK COFFEE FREEZO",19.823127777777778,16.13691,45.0,58.76123,
"Vredendal Superspar","Beantree","RECIPE 200G BEEF PATTIE",104.92592592592592,107.02444444444444,0.0,0,
"Vredendal Superspar","Beantree","BREAKFAST BOWL ",29.804204444444444,30.400288533333335,70.0,50.05666883809524,
"Vredendal Superspar","Beantree","SOUS BURGER",36.395802005012534,37.12371804511278,0.0,0,
"Vredendal Superspar","Beantree","BURGER (WHATABURGER)",51.72607192528688,52.80514182544675,125.0,51.41926952058898,
"Vredendal Superspar","Beantree","BURGER VEGGIE",20.032484262902887,19.36610343537899,55.0,59.507238271480304,
"Vredendal Superspar","Beantree","BURGER CHICKALICIOS",34.624859205848495,34.3776728516196,90.0,56.072973578486064,
"Vredendal Superspar","Beantree","BURGER CHICKEN ",28.20763825191504,27.83210747860748,65.0,50.75857907630985,
"Vredendal Superspar","Beantree","BURGER BIG JO ",26.3870427205063,25.95653817754801,65.0,54.07689399356891,
"Vredendal Superspar","Beantree","DRINK CAPPUCCINO",26.582476666666665,22.384614,39.0,33.994086923076935,
"Vredendal Superspar","Beantree","RECIPE CRUMBEB CHICKEN FILLET",84.23154471544716,85.9161756097561,0.0,0,
